jobId,city_id
35C3CCAF,6
35C3CCF1,26
35C3CDB7,1
35C3CADF,1
35C3CB18,1
35C3CBC6,12
35C3CAFD,8
35C3CAFD,19
35C3CCC9,33
35C3CB3B,2
35C3CB3A,38
35C3CB39,38
35C3CB7B,2
35C3CB79,2
35C3CB35,55
35C3CB77,13
35C3CBB8,2
35C3CD43,2
35C3CB74,42
35C3CBD6,34
35C3CB5D,1
35C3CCA7,1
35C3CB5B,2
35C3CA94,2
35C3CCE6,2
35C3CB59,2
35C3CCA3,2
35C3CCE5,6
35C3CB16,38
35C3CB57,2
35C3CCA1,44
35C3CA90,51
35C3CA90,8
35C3CB14,2
35C3CB56,2
35C3CA8F,17
35C3CB13,2
35C3CA8E,1
35C3CB54,1
35C3CD42,2
35C3CB73,1
35C3CD40,2
35C3CB71,1
35C3CAEC,1
35C3CB70,2
35C3CAA9,2
35C3CB2D,2
35C3CBF3,2
35C3CC35,11
35C3CD3D,2
35C3CAA8,1
35C3CD38,1
35C3CD44,10
35C3CA85,1
35C3CBD7,26
35C3CA29,1
35C3CA29,2
35C3CA99,28
35C3CAAF,6
35C3CAA5,19
35C3CAA5,2
35C3CAA5,1
35C3CD52,29
35C3CAB0,1
35C3C6AB,34
35C3CC4F,1
35C3CC4D,1
35C3CCE3,2
35C3CA27,28
35C3CA12,2
35C3CAF7,2
35C3CB25,7
35C3CA15,2
35C3C105,1
35C3C103,1
35C3CA14,2
35C3CA13,2
35C3CCE2,6
35C3CCF8,2
35C3CDCB,26
35C3CDCB,7
35C3CDCB,61
35C3CA6F,7
35C3CA68,33
35BFCDB8,2
35C3CA16,2
35C3ECB2,2
35C3ECB2,1
35C3EB8A,6
35C41D48,1
35C3E1AC,1
35C3E385,2
35C41322,2
35C3EA2B,1
35C3E386,2
35C41D86,1
35C3E0E2,2
35C3E303,1
35C3E377,2
35C41CE3,28
35C3E125,1
35C40C62,2
35C3E00E,1
35C414E9,7
35C41CA5,2
35C37FB4,10
35C3E1D6,1
35C3EA56,44
35C3EA50,1
35C3E7BA,1
35C3E8D5,33
35C3E8D5,21
35C3E8D5,34
35C3EA8C,2
35C3E8DA,8
35C3EAC7,1
35C3E908,2
35C3E7D4,26
35C3E827,2
35C3E85C,2
35C3E858,2
35C3E7E1,2
35C3E85E,2
35C3EAA8,2
35C3EA7F,2
35C3EA7F,8
35C3EA7F,1
35C3E94E,2
35C3EAEB,2
35C3EB06,2
35C3E9DB,2
35C3EAB2,2
35C3EB09,2
35C3EAA0,2
35C3EA29,2
35C3EAC2,2
35C3E822,2
35C3E8DE,2
35C3E848,2
35C3E84C,2
35C3E9E7,1
35C3E8A7,1
35C3E8A9,1
35C3EAB8,2
35C3E845,2
35C3E9BA,28
35C3EA64,2
35C3E92C,1
35C3E911,1
35C3E8C3,1
35C3E923,6
35C3EAF0,52
35C3EA14,1
35C3E81D,18
35C3E81D,19
35C3E80C,18
35C3E80C,19
35C3E7F4,1
35C3E801,2
35C3EA2E,1
35C3EA17,1
35C3EAC3,1
35C3EA8F,2
35C3EA18,1
35C3EACA,61
35C3E8CB,34
35C3E8CB,74
35C3E247,8
35C3DB80,1
35C3E7F9,66
35C3EA45,1
35C3E78B,66
35C3E8D7,6
35C3E8C7,73
35C3E98B,1
35C3EA1C,1
35C3EA75,1
35C3EAB9,7
35C3E351,1
35C3E834,1
35C3E83A,1
35C3E182,1
35C3EA80,43
35C3E823,12
35C3E823,18
35C3E823,23
35C3E84D,1
35C3EA71,2
35C3EA71,23
35C3E928,2
35C3E8B2,2
35C3E974,2
35C3E828,1
35C3EA53,18
35C3E7E8,26
35C3E977,55
35C3E9EB,2
35C3EB0B,2
35C3EA5B,18
35C3E987,2
35C3E9E4,2
35C3EA85,2
35C3EA85,23
35C3E814,2
35C3E877,2
35C3E825,2
35C3E840,2
35C3EAAA,2
35C3EAAB,2
35C3EAAE,2
35C3E8B4,10
35C3E8AD,1
35C3E92D,2
35C3E800,2
35C3E8B0,10
35C3E80B,2
35C3EA2A,2
35C3EA2A,18
35C3EA2A,23
35C3E9ED,7
35C3E9C6,2
35C3E9C6,1
35C3E791,1
35C3E78D,1
35C3E790,1
35C3E792,1
35C3E797,1
35C3E905,1
35C3E9F6,1
35C3EA28,7
35C3E894,1
35C3E7ED,1
35C3E7ED,2
35C3E81F,1
35C3EA27,18
35C3E9F8,1
35C3EA09,1
35C3E7CF,15
35C3E9EC,1
35C3E806,26
35C3E96F,13
35C3EA5F,2
35C3EAB5,8
35C3E983,1
35C3EA34,1
35C3E82C,2
35C3EA22,1
35C3EA40,1
35C3EA3A,7
35C3EA1F,7
35C3E789,18
35C3E7CB,2
35C3E896,27
35C3E9E8,15
35C3E8AA,2
35C3E919,6
35C3E83F,19
35C3E99E,48
35C3E833,2
35C3E83D,19
35C3E7C6,24
35C3E875,2
35C3E91C,1
35C3EB0D,2
35C3E7F3,2
35C3E83E,19
35C3EB0F,2
35C3EA4C,1
35C3CDE8,7
35C3E9C1,2
35C3E9E3,66
35C3E9C3,2
35C3EA74,1
35C3E91F,1
35C3E9C0,2
35C3E8F2,2
35C3E7F1,2
35C3E7D9,2
35C3E993,1
35C3E9A4,1
35C3E98D,6
35C3EA66,1
35C3E80A,24
35C3EA31,1
35C3EA2F,2
35C3EA0F,7
35C3EA0F,28
35C3EA0F,26
35C3E945,2
35C3EA9B,1
35C3E8F0,2
35C3EACD,1
35C3EAA4,1
35C3EAAF,1
35C3EACC,1
35C3EA0C,28
35C3E7B0,2
35C3E7BC,2
35C3EA72,11
35C3EA7A,30
35C3EA8A,12
35C3E890,2
35C3E7B3,2
35C3EA99,10
35C3EA99,18
35C3EA99,11
35C3EA96,14
35C3EA96,49
35C3EA96,13
35C3EA98,33
35C3EA98,35
35C3EA98,21
35C3EA6A,11
35C3EA6A,32
35C3EA10,1
35C3EA90,1
35C3EA90,2
35C3E8DB,44
35C3E8DB,28
35C3E8DB,43
35C3E8C9,1
35C3E883,2
35C3E7D7,2
35C3E832,2
35C3E949,2
35C3E805,2
35C3E818,2
35C3E81B,2
35C3E81B,9
35C3E809,2
35C3E9D2,2
35C3EACE,73
35C3EACF,66
35C3E81A,26
35C3E81A,1
35C3E7BF,2
35C3E91D,1
35C3E92E,13
35C3E264,1
35C3EA33,1
35C3EA78,1
35C3E99F,1
35C3E7C0,1
35C3E7CC,1
35C3E980,6
35C3E7AE,1
35C3E98F,6
35C3E9A6,1
35C3EA61,6
35C3E84B,1
35C3E85B,1
35C3E7D0,1
35C3EA65,1
35C3EABA,6
35C3EABA,1
35C3EA6D,1
35C3E97D,1
35C400FB,1
35C400F9,2
35C4011C,1
35C3FF7C,6
35C3FF73,66
35C3FF73,39
35C3FF73,24
35C3FF7D,6
35C3FF77,78
35C3FF81,2
35C3FF7E,22
35C3FF7E,35
35C3FF7E,34
35C3FF7F,68
35C3FF80,2
35C3FF83,6
35C3FE15,1
35C3F969,1
35C3FEC4,2
35C3FEC4,10
35C3FEC4,18
35C3FE41,1
35C3FECA,12
35C40113,1
35C400F2,1
35C3FFFB,1
35C3FDBD,7
35C3FDDE,37
35C3FE62,2
35C3FEE0,1
35C3FFA1,1
35C3FFC9,1
35C3FE12,1
35C3FE2D,2
35C3FE2D,7
35C3FE74,2
35C3FE5C,1
35C400F7,1
35C3FEFD,2
35C3FFB7,26
35C3FEDB,1
35C3FF24,2
35C3FE67,1
35C3FEE5,2
35C3F585,2
35C40016,2
35C3FFFA,2
35C4006F,2
35C40083,2
35C3FFF0,2
35C40001,2
35C400D9,2
35C400B9,2
35C40073,2
35C400DF,2
35C3FF95,2
35C3FF5E,2
35C3FF67,2
35C3FFCC,2
35C3FED5,2
35C3FFD5,2
35C3FF63,2
35C3FF5B,2
35C3FFF5,2
35C4012B,11
35C3FFA6,2
35C3FFD0,2
35C3FE9F,1
35C3FE93,1
35C3FE86,1
35C3FE7F,1
35C3FF75,1
35C3FFE4,1
35C3FE24,1
35C3FE24,2
35C3FE2F,6
35C3FE0B,26
35C3FFB6,1
35C3FFB8,1
35C3FFCA,1
35C3FFC2,1
35C3FFCF,1
35C3FFC0,1
35C40027,7
35C3FFDD,1
35C4002A,2
35C40022,1
35C3FFE1,1
35C3FFF1,1
35C3FFEB,1
35C3FFE6,1
35C40024,1
35C3FE77,43
35C3FF91,6
35C3FF43,1
35C400CE,1
35C400C4,1
35C400C5,1
35C400CB,1
35C4000F,2
35C40035,1
35C3FDE0,7
35C40131,1
35C40131,2
35C4001A,8
35C3FF69,1
35C3FE47,8
35C3FE47,1
35C3FE47,13
35C400EB,1
35C40106,1
35C3FFCD,1
35C40029,1
35C40181,1
35C3FF68,6
35C40171,1
35C400BD,7
35C3FFF2,1
35C400F6,1
35C40178,28
35C400D7,1
35C40042,1
35C3FE17,7
35C3FFF8,7
35C3FE6C,7
35C4010D,26
35C4010D,1
35C3FFE3,7
35C3FED1,2
35C3FEA5,43
35C4005B,1
35C3FDF9,2
35C3FED3,2
35C40121,1
35C40010,2
35C3FFA5,1
35C3FF36,4
35C3FF45,2
35C40122,1
35C40125,2
35C3FF3F,2
35C40012,2
35C400CD,1
35C40017,2
35C400A9,2
35C40124,2
35C400EF,2
35C3FF6B,2
35C4004E,12
35C4008E,1
35C400F0,2
35C388DC,2
35C4009C,2
35C40006,2
35C40120,1
35C40107,1
35C3FEC7,2
35C3FE1B,2
35C400ED,2
35C3FEEF,2
35C3FEC6,2
35C400A6,2
35C3F93F,12
35C40100,23
35C40102,23
35C3FDBE,28
35C3FEED,1
35C3FEEA,1
35C4009F,1
35C40019,6
35C4006E,6
35C3FEF2,2
35C3FE18,2
35C3FEEB,2
35C3FF29,2
35C4004A,2
35C3FE8E,2
35C3FEBE,2
35C3FF85,57
35C4001D,2
35C3FF28,7
35C4003E,1
35C40047,2
35C4003A,2
35C40104,2
35C3FED6,2
35C40103,2
35C4004D,2
35C3FE79,2
35C40090,2
35C4008C,2
35C3FFBB,1
35C3F71C,1
35C3FFE0,2
35C3FF07,2
35C3FE10,32
35C40082,2
35C3FE8D,2
35C3FF14,2
35C3FE88,34
35C3FF1B,2
35C400F4,2
35C3FF05,2
35C4002F,2
35C3FE9D,2
35C3FF0C,2
35C3F1EC,1
35C40105,2
35C4003F,2
35C4004B,2
35C3FE03,42
35C3FE03,4
35C3FE03,12
35C3FFF3,43
35C3DE4B,18
35C3FFEF,2
35C3FF0E,12
35C3FFF4,22
35C40049,2
35C3FF37,8
35C40084,2
35C3FECC,2
35C3FF4E,8
35C3FF4E,2
35C40026,12
35C3FE57,10
35C4012F,1
35C3FE58,10
35C3FE5B,10
35C3FE5D,10
35C3FE56,1
35C3FF99,6
35C3FF35,23
35C3FE5F,10
35C3FEA3,26
35C3FF18,1
35C400AE,24
35C3FE82,26
35C40126,1
35C400F8,6
35C3FEFF,1
35C3FFA8,1
35C3FF4C,1
35C3FE3C,7
35C3FEA0,1
35C3FFC4,1
35C3FF78,1
35C4005A,1
35C3FFCE,1
35C3FF3A,2
35C3FFFD,1
35C40004,1
35C40091,1
35C4009D,6
35C40129,1
35C40070,2
35C4008A,2
35C3FF39,18
35C3FF8E,6
35C3FF1D,41
35C3FED2,34
35C40041,2
35C400B8,8
35C3FF52,2
35C3FF52,8
35C3FF52,33
35C3FE43,2
35C3FF59,1
35C3FE52,35
35C3FE52,19
35C3FE52,43
35C3FE4C,2
35C3FE54,2
35C3FE55,13
35C3FE4D,2
35C3FE51,42
35C3FE51,9
35C3FE51,35
35C3FE3E,2
35C3FE40,2
35C4005C,2
35C3FE4E,2
35C4005E,2
35C3FE50,1
35C3FE50,2
35C40018,1
35C400CF,2
35C40086,34
35C40086,33
35C40089,2
35C40089,9
35C40089,10
35C4000D,2
35C40095,2
35C400A4,24
35C400A4,29
35C3FEEC,2
35C3FEB2,42
35C4000C,2
35C40039,10
35C3FFA2,2
35C3FF96,1
35C3FF88,1
35C3FF66,1
35C40061,28
35C3FF48,1
35C3FF46,1
35C3FF1F,1
35C3FEC1,1
35C40165,1
35C4001B,1
35C3F85A,1
35C4010C,1
35C4004F,10
35C4001C,12
35C40038,1
35C4002E,2
35C3FEBB,1
35C3FF2F,1
35C3FF30,61
35C3FF30,1
35C3FF30,13
35C3FEDA,1
35C3FE85,1
35C40088,1
35C4005D,1
35C3FEAE,1
35C3FE05,1
35C414F1,1
35C412A2,1
35C413BC,1
35C412F7,2
35C40CA6,1
35C41452,2
35C4146A,1
35C41274,1
35C413FB,26
35C41348,1
35C412C1,7
35C414D6,1
35C412A5,7
35C41472,1
35C4147E,6
35C41297,23
35C41277,6
35C4156B,1
35C414E3,1
35C412A1,1
35C414A5,7
35C413EC,10
35C414AF,7
35C40E4B,2
35C413E7,7
35C412F1,1
35C414B3,7
35C414B1,7
35C41502,2
35C41310,2
35C414BC,2
35C414BF,2
35C414D9,34
35C414D9,10
35C414D9,57
35C414BA,2
35C414EB,13
35C414EB,59
35C414EB,62
35C414E4,1
35C4132D,1
35C4134B,7
35C412B0,2
35C414EC,2
35C414EC,12
35C4149A,2
35C4129C,2
35C41490,2
35C414A1,2
35C4129D,1
35C41500,1
35C41306,1
35C414D5,1
35C41278,1
35C4132B,1
35C41470,1
35C412BD,6
35C413A3,1
35C41463,2
35C4155C,1
35C4155E,1
35C41275,1
35C414CF,1
35C41439,1
35C414F2,1
35C41482,1
35C41327,6
35C4131E,1
35C41486,1
35C4149C,6
35C41324,1
35C413F0,1
35C413ED,1
35C41223,73
35BCED10,26
35C41243,1
35C412D5,1
35C412B8,1
35C414DF,45
35C412AB,1
35C413E6,1
35C413F1,7
35C4149E,1
35C41349,2
35C4141B,1
35C41492,2
35C412C6,7
35C412A6,1
35C41407,1
35C41493,1
35C41390,1
35C41436,1
35C41296,1
35C41318,1
35C412A8,1
35C412C8,2
35C413A8,18
35C414AB,2
35C41357,1
35C413A4,42
35C414C9,2
35C41501,2
35C414D1,2
35C414C7,2
35C414C3,2
35C412F5,2
35C4130A,2
35C412B3,1
35C412FE,2
35C4152C,2
35C41313,2
35C4148B,2
35C41317,2
35C414B0,2
35C41302,2
35C41280,2
35C412C5,2
35C412D6,2
35C4136C,9
35C413B9,2
35C4136A,9
35C41367,9
35C413E0,1
35C4133C,7
35C4126D,1
35C41515,2
35C41527,2
35C41529,2
35C41512,2
35C41528,40
35C41528,22
35C4128C,1
35C41290,1
35C41279,1
35C41330,1
35C413C6,1
35C414F6,1
35C41449,1
35C412B6,1
35C412A7,1
35C412AF,1
35C412C7,1
35C413C2,7
35C41414,1
35C41361,1
35C414EA,26
35C414EA,2
35C4150D,1
35C41544,1
35C413B5,1
35C41401,1
35C4147D,6
35C412F2,1
35C4134C,1
35C41488,1
35C41503,7
35C4148E,1
35C414B5,2
35C41562,2
35C414D8,1
35C4151B,6
35C4151B,43
35C4151B,8
35C413AF,2
35C41537,52
35C41537,43
35C41537,15
35C41508,12
35C41421,6
35C41421,7
35C41421,21
35C4156F,12
35C41213,34
35C4131C,2
35C41372,2
35C41375,33
35C41319,2
35C3178A,43
35C41323,64
35C41320,57
35C4135F,41
35C41321,30
35C41325,22
35C413AA,11
35C41328,4
35C412E3,42
35C41332,33
35C41335,40
35C412E2,42
35C4130C,12
35C41303,12
35C412E6,42
35C41309,2
35C41345,10
35C41377,22
35C41373,2
35C413AE,11
35C413BB,33
35C41300,12
35C4134E,10
35C41360,42
35C4139E,33
35C41376,57
35C41343,38
35C41387,32
35C413BA,41
35C41338,33
35C413B6,41
35C4130D,2
35C41346,38
35C41312,2
35C4133F,40
35C413B3,11
35C4136B,41
35C4137F,10
35C4136D,41
35C41366,10
35C4143F,2
35C4139D,38
35C41536,2
35C4150C,1
35C413B8,2
35C41496,2
35C41473,1
35C414C5,1
35C41464,1
35C4152E,1
35C41474,1
35C41477,1
35C4127D,18
35C4127D,7
35C4127D,48
35C41281,21
35C41282,43
35C41287,1
35C41287,24
35C41287,22
35C41378,2
35C41285,43
35C41285,38
35C41285,33
35C41286,13
35C41288,21
35C41288,14
35C41288,37
35C41284,10
35C41284,12
35C41284,55
35C41289,12
35C41289,9
35C41289,38
35C4129F,2
35C4127E,23
35C4127E,9
35C412CD,2
35C4131D,2
35C4128A,2
35C41374,2
35C41538,2
35C4133B,2
35C41333,2
35C4129E,7
35C414EE,2
35C413EE,2
35C41546,1
35C41547,9
35C40DED,1
35C412ED,66
35C4233A,2
35C42339,47
35C42338,47
35C42337,61
35C42336,16
35C42335,16
35C42334,16
35C42333,13
35C42332,58
35C42331,15
35C42330,15
35C4232F,26
35C4232E,26
35C4232D,26
35C4232C,26
35C4232B,12
35C4232A,9
35C42329,15
35C42328,15
35C42327,15
35C42326,49
35C42325,49
35C42324,49
35C42323,49
35C42322,13
35C42321,1
35C42320,1
35C422F2,2
35C422CB,1
35C422CE,59
35C422C7,7
35C422C9,14
35C3A99E,8
35C422C4,14
35C422C2,14
35C422C1,14
35C422BF,28
35C422BD,28
35C422BB,28
35C422BA,28
35C422B9,7
35C422B8,24
35C422B5,8
35C422B7,24
35C422B6,24
35C422B4,24
35C422B2,7
35C422B1,6
35C422B0,29
35C422AF,7
35C422AE,7
35C422A7,9
35C422A5,19
35C422A1,33
35C4229E,41
35C4229B,17
35C42299,33
35C42298,2
35C4227A,1
35C42279,1
35C42278,1
35C42277,1
35C42276,1
35C42275,1
35C4226B,1
35C4226A,2
35C42267,2
35C42264,58
35C42263,28
35C42262,37
35C42261,47
35C41F46,2
35C42260,16
35C4225F,16
35C4225E,15
35C4225D,26
35C4225C,26
35C4225B,26
35C4225A,15
35C42255,1
35C42259,15
35C42258,49
35C42257,49
35C42256,13
35C42254,13
35C42251,6
35C42253,13
35C42252,14
35C4223C,7
35C4223B,37
35C4223A,28
35C42239,28
35C42238,25
35C42237,52
35C42236,51
35C42235,35
35C42234,45
35C42233,46
35C42232,43
35C42231,8
35C42230,43
35C4222F,60
35C4222E,75
35C4222D,51
35C4222C,39
35C4222B,73
35C4222A,66
35C42229,8
35C42228,44
35C42227,44
35C42224,44
35C42222,44
35C4221F,8
35C42216,38
35C421C1,1
35C421AB,1
35C42157,2
35C42156,2
35C36CDD,34
35C36CDD,33
35C36C57,2
35C36C95,1
35C36D18,1
35C36C4F,42
35C36D41,40
35C36C30,48
35C36BEB,40
35C36CAF,1
35C36CF0,2
35C32E15,12
35C36BC2,1
35C36CC9,8
35C36D08,1
35C36CC5,34
35C36CC5,33
35C36CC5,21
35C36CC1,2
35C36CBE,2
35C36B94,7
35C36B4E,2
35C36C10,1
35C36C8E,52
35C36B44,7
35C36D2F,50
35C36A16,1
35C36A15,2
35C36CA4,2
35C36C1E,28
35C36CE1,1
35C36C9E,52
35C36C9D,2
35C36BB4,2
35C36BB4,1
35C36CB9,1
35C36CB5,7
35C36B27,19
35C36537,6
35C36BEC,2
35C36D34,26
35C36B83,7
35C36BC4,12
35C36AF9,34
35C36BFA,2
35C36C7D,48
35C36B48,2
35C36C92,1
35C36D13,2
35C36B01,34
35C36B18,9
35C36CB7,2
35C36BAE,2
35C36B66,37
35C36BA7,50
35C36B7C,6
35C36B0E,2
35C36B0E,1
35C36B0E,74
35C36D1A,1
35C36C94,2
35C36B49,10
35C36CEF,1
35C36CEE,6
35C36A14,1
35C36D2B,2
35C36D2D,2
35C36CEB,2
35C36D28,1
35C36CE6,2
35C36CA3,1
35C36B14,38
35C36CE2,28
35C36BD9,7
35C36CB6,1
35C36BED,1
35C36C70,2
35C36D0B,10
35C36B74,10
35C36D12,2
35C36A9B,2
35C36AAD,2
35C36A7B,1
35C36A48,2
35C36A83,2
35C36B04,34
35C36D11,2
35C36B96,2
35C36AE4,2
35C36BEA,1
35C36BB5,26
35C36A60,11
35C36ABD,59
35C36AFB,34
35C36819,7
35C36ACA,2
35C36B58,75
35C36AEE,34
35C366D5,1
35C36AB0,2
35C36AAE,2
35C36AC2,12
35C36AC2,2
35C36B02,2
35C36AEB,1
35C36A62,2
35C36A78,2
35C367B5,7
35C36B00,7
35C36C77,23
35C36C1B,28
35C36BD7,2
35C36CFC,2
35C36A7A,33
35C36A7A,11
35C36A7A,32
35C36D0D,6
35C36AFA,34
35C36BBF,2
35C36BD5,1
35C36B03,2
35C36C4C,1
35C36B85,29
35C36D2C,2
35C36BE1,2
35C36D26,75
35C36AFE,41
35C36B3E,1
35C36BFD,26
35C36C5E,2
35C36BF5,2
35C36C35,2
35C36CDC,2
35C36C73,1
35C36C73,16
35C36C43,2
35C36B33,2
35C36AEC,1
35C36C03,2
35C36B7E,6
35C36B7D,2
35C36B7B,30
35C36BF9,38
35C36C13,28
35C36B09,2
35C36BCE,12
35C36BE7,2
35C36C20,2
35C36C61,18
35C36B97,7
35C36C39,2
35C36C2F,7
35C36BA8,2
35C36B75,50
35C36B32,2
35C36BE0,1
35C36B5C,2
35C36B55,12
35C36B73,29
35C36B72,7
35C36A4D,2
35C36A6C,1
35C36A27,24
35C36A66,48
35C36A75,6
35C36A9D,2
35C36A6A,1
35C36A5F,26
35C36BF8,26
35C36AA4,1
35C36BE3,1
35C36BDB,7
35C36A34,2
35C36A30,2
35C36A2C,24
35C36A38,34
35C36A23,38
35C36A3D,16
35C36A3C,37
35C36C1D,28
35C36A26,24
35C367ED,2
35C36A18,12
35C36A18,2
35C36C4A,2
35C36A19,12
35C36C46,8
35C36A33,1
35B372A1,1
35C36A22,26
35C36A40,2
35C3C7EE,2
35C3C8B4,1
35C3C7EC,2
35C3C7EB,2
35C3C977,1
35C3C8B0,23
35C3C82A,1
35C3C8CE,2
35C3C90F,2
35C3C463,2
35C3C98C,2
35C3C83F,70
35C3C880,43
35C3C7F9,1
35C3C87D,43
35C3C89C,2
35C3C859,18
35C3C859,2
35C3C859,12
35C3C899,43
35C3C855,1
35C3C7CF,1
35C3C80F,1
35C3C850,1
35C3C470,2
35C3C84E,1
35C3C7C8,75
35C36A25,6
35C3C9CE,1
35C3C8AD,26
35C3C931,1
35C3C828,2
35C3C7DB,2
35C3C81D,1
35C3C925,2
35C3C8E2,1
35C3C85C,2
35C3C89E,7
35C3C89E,20
35C3C922,2
35C3C984,2
35C3C8FF,2
35C3C983,2
35C3C8FE,2
35C3C940,2
35C3C8FD,2
35C3C8FC,2
35C3C980,2
35C3C7B1,2
35C3C835,1
35C3C877,60
35C3C93D,2
35C3C8FA,1
35C3C51B,1
35C3C97E,2
35C3C7AE,75
35C3C8B6,2
35C3C8B6,7
35C3C8B6,38
35C3C8F7,1
35C3C939,23
35C3C97A,1
35C3C97A,2
35C3C8B3,41
35C3C937,1
35C3C936,19
35C3C8C7,2
35C3C94B,23
35C3C77C,2
35C3C7BE,75
35C3C77B,77
35C3C77A,2
35C3C906,1
35C3C948,1
35C3C947,1
35C3C7FC,28
35C3C8C2,1
35C3C988,2
35C3C7B8,75
35C3C87E,28
35C3C901,2
35C3C961,2
35C3C7D4,1
35C3C7D4,13
35C3C7D4,6
35C3C858,1
35C3C960,1
35C3C7D3,29
35C3C7D3,6
35C3C7D3,1
35C3C95F,1
35C3C95E,6
35C3C91A,2
35C3C95C,60
35C3C99E,1
35C3C7CD,2
35C3C959,2
35C3C7CC,1
35C3C958,1
35C3C958,2
35C3C958,13
35C3C789,18
35C3C7A2,12
35C3C8EB,2
35C3C8E8,2
35C3C8E8,1
35C3C6D7,66
35C3C863,18
35C3C6D6,1
35C3C75A,1
35C3C8E6,26
35C3C861,18
35C3C6D4,1
35C3C81E,1
35C3C799,2
35C3C967,2
35C3C6D2,8
35C3C966,2
35C3C9A8,2
35C3C6D1,2
35C3C713,66
35C3C85D,18
35C3C544,1
35C3C964,1
35C3C6CF,13
35C3C6CF,66
35C37A49,1
35C3C6AC,2
35C3C7B2,75
35C3C76F,12
35C3C97F,2
35C3C97F,12
35C3C97F,18
35C3C72C,2
35C3C93C,19
35C3C8B7,2
35C3C780,12
35C3C90C,2
35C3C94E,2
35C3C990,2
35C3C990,1
35C3C990,6
35C3C845,1
35C3C73C,23
35C3C98E,2
35C3C909,2
35C3C8C5,23
35C3C6F6,66
35C3C8C4,2
35C3C98A,39
35C3C98A,19
35C3C881,2
35C3C905,1
35C3C904,1
35C3C735,73
35C3C83D,1
35C3C945,8
35C3C944,1
35C3C8BF,2
35C3C985,1
35C3C921,32
35C3C818,1
35C3C6CD,2
35C3C6CD,11
35C3C6CD,18
35C3C70F,2
35C3C6CC,1
35C3C478,2
35C3C9A1,2
35C3C70C,2
35C3C814,75
35C3C71E,17
35C3C7E4,1
35C3C8AA,16
35C3C6DB,2
35C3C656,2
35C3C7A0,75
35C3C71B,7
35C3C7E1,2
35C3C8A7,1
35C32AB6,1
35C3C695,44
35C3C79D,75
35C3C7DE,2
35C3C693,2
35C3C6D5,1
35C3C717,1
35C3C690,2
35C3C714,1
35C3C798,51
35C3C68F,2
35C3C797,2
35C3C6D0,8
35C3C712,1
35C3C731,2
35C3C772,39
35C3C6ED,66
35C3C72F,23
35C3C6EC,66
35C3C770,12
35C3C72D,66
35C3C6FD,2
35C3C90D,10
35C3C6BA,2
35C3C6FC,1
35C3C73E,39
35C3C6B9,7
35C3C887,1
35C3C6FA,66
35C3C90A,6
35C3C73B,73
35C3C73A,2
35C3C800,2
35C3C6B5,8
35C3C6B3,41
35C3C737,1
35C3C7BA,1
35C3C6F3,66
35C3C6F2,1
35C3C733,6
35C32F32,2
35C3C6F0,6
35C3C732,2
35C3C732,1
35C3C7B6,6
35C3C710,66
35C3C794,39
35C3C7D6,6
35C38CBC,1
35C3C793,39
35C3C91F,2
35C3C9A2,2
35C3C762,21
35C3C7A4,12
35C3C761,2
35C3C7A3,75
35C3C699,8
35C3C7A1,2
35C3C7A1,12
35C3C8A9,2
35C3C698,45
35C3C6DA,33
35C3C6DA,32
35C3C6DA,18
35C3C71C,19
35C3C79F,75
35C3C696,18
35C3C75C,1
35C3C75B,1
35C3C79C,51
35C3C8A4,2
35C3C79B,1
35C3C692,1
35C3C716,2
35C3C758,1
35C3C79A,51
35C3C715,1
35C3C754,29
35C3C81A,1
35C3C68D,45
35C3C66B,2
35C3C6AD,8
35C3C773,2
35C3C730,73
35C3C7B4,75
35C3C7C5,75
35C3C67A,2
35C3C678,1
35C3C804,2
35C3C77F,2
35C3C77F,1
35C3C7C1,2
35C3C676,44
35C31000,2
35C31000,12
35C3C7BD,2
35C3C7BC,75
35C3C779,39
35C3C7BB,1
35C3BBDC,1
35C3C6B1,8
35C3C6AF,2
35C3C6AF,41
35C3C6AF,74
35C0ED6B,1
35C3C775,2
35C3C6AE,1
35C3C752,39
35C3C68B,44
35C3C7D5,1
35C3C6CB,8
35C3C91D,32
35C3C7D2,6
35C3C7D1,13
35C3C7D1,26
35C3C7D1,58
35C3C897,1
35C3C78E,17
35C3C6C7,8
35C3C811,7
35C3C99C,2
35C3C617,1
35C3C69B,18
35C3C615,1
35C3C614,1
35C3C7E2,2
35C3C654,1
35C3C7DF,2
35C3C5CE,1
35C3C610,37
35C3C60D,44
35C3C60B,43
35C3C629,1
35C3C991,1
35C3C636,2
35C3C5F3,1
35C370C9,28
35C3C633,1
35C3C6B7,2
35C3C631,1
35C3C673,2
35C3C62F,1
35C3C62E,1
35C3C606,7
35C3C645,2
35C3C644,2
35C3C96B,2
35C3C5F7,33
35C3C611,2
35C3C5CB,1
35C3C5CB,2
35C3C6FB,1
35C3C662,2
35C3C65F,1
35C3C67D,1
35C3C67D,2
35C3C618,66
35C3C618,73
35C3C5FC,33
35C3C638,2
35C3C658,2
35C3C622,2
35C3C853,2
35C3C61E,2
35C2DD2B,10
35C3C650,2
35C3C87B,43
35C3C66A,44
35C3C668,26
35C3C857,2
35C3C878,2
35C3C667,2
35C389A0,2
35C3C6C6,50
35C3C6C6,49
35C3C6C6,43
35C3C661,57
35C3C65B,1
35C3C682,8
35C3C65D,32
35C3C670,44
35C3C66E,1
